idigbio,gbif,idigbio_uuid,gbif_key,idigbio_recordset,gbif_datasetkey,institutionCode,collectionCode,catalogNumber,idigbio_scientificname,gbif_acceptedScientificName,country,stateProvince,county,municipality,locality,year,habitat,preparations,idigbio_associatedSequences
yes,yes,40ba1154-1f8d-4fd5-b08a-392f5c8ddb35,2274763256,a8413649-05d9-46da-b137-1317a709453f,717b3b87-0ebd-46b4-812b-4a29786798d9,umzc,vertebrates,e.5602.f,rhinolophus hipposideros,"Rhinolophus hipposideros (Bechstein, 1800)",[england; u.k.],NA,NA,NA,Cirencester,NA,NA,Whole specimen (in spirit),NA
yes,yes,a52ab287-c836-42e7-bd60-cea429b241c8,2274782239,a8413649-05d9-46da-b137-1317a709453f,717b3b87-0ebd-46b4-812b-4a29786798d9,umzc,vertebrates,e.5602.b,rhinolophus hipposideros,"Rhinolophus hipposideros (Bechstein, 1800)",[england; u.k.],NA,NA,NA,Girton; Cambridgeshire],NA,NA,Whole specimen (in spirit),NA
yes,yes,b7c4ceae-32bb-4ad7-92a7-7616adc39691,2274724476,a8413649-05d9-46da-b137-1317a709453f,717b3b87-0ebd-46b4-812b-4a29786798d9,umzc,vertebrates,e.5602.g,rhinolophus hipposideros,"Rhinolophus hipposideros (Bechstein, 1800)",[england; u.k.],NA,NA,NA,Cirencester,NA,NA,Whole specimen (in spirit),NA
yes,yes,d21ed7dc-51e9-42a9-a20e-a18ba904c9d3,2274716878,a8413649-05d9-46da-b137-1317a709453f,717b3b87-0ebd-46b4-812b-4a29786798d9,umzc,vertebrates,e.5602.a,rhinolophus hipposideros,"Rhinolophus hipposideros (Bechstein, 1800)",[england; u.k.],NA,NA,NA,Dorset,NA,NA,Whole specimen (in spirit),NA
yes,yes,6ef0eef3-142e-4dc9-8f0f-40e234126b33,2274770853,a8413649-05d9-46da-b137-1317a709453f,717b3b87-0ebd-46b4-812b-4a29786798d9,umzc,vertebrates,e.5616.a,phyllorhina caffra,Rhinolophidae,[ghana],NA,NA,NA,Gold Coast,NA,NA,Whole specimen (in spirit),NA
yes,yes,01b66b7f-70cf-43db-ba26-310aa64cc1bb,665872318,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102294,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,02263ddf-fa72-47be-9a18-6523f2d6c4ff,665872284,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102286,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,093d6c72-c1cd-4252-83e6-9590d8887f8e,665849650,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102384,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine, Lindberg's Cave #15",1965,NA,NA,NA
yes,yes,0b119de2-5377-4210-93b6-4c54520d0d69,665872281,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102421,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,14f548a5-1330-40a1-84b8-cbc2345d096f,665872312,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102312,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,252798d3-9359-43cb-b4ca-caa59414239c,665849654,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102418,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine, Lindberg's Cave #15",1965,NA,NA,NA
yes,yes,26dd6454-0cd1-4595-9156-7cf6d496ef5d,665872307,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102307,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,294787c1-250d-4460-ac19-2477de3979ae,665872299,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102316,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,2bc9c684-1b62-44ad-a4c1-5586c83c40d4,665872280,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102283,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,306d5250-ab4a-48e0-8d44-dd7fde58e594,665872279,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102284,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,350a73ab-1cb3-4af1-9841-bb71f0256582,665872308,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102308,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,3673b518-b4f2-4eda-9b8d-712cd5b21764,665872313,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102313,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,3daacb6f-daa3-4e23-b465-1646707a8b1b,665872306,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102306,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,421abfb3-8774-4db5-99d8-bde8aa9dcfac,665872298,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102315,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,51ff9ee3-bde4-49f9-8011-aa0f073810e4,665872295,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102304,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,55317a35-7387-44e5-a3b2-d161b008fbb0,665872309,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102309,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,59ed612f-88f8-4cc4-8ac7-0211991f921e,665872323,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102420,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,5dfd1697-932f-4152-b7ab-f04006af7343,665872287,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102298,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,5e3f9f99-2551-478e-882c-13ff3187e250,665872320,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102296,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,61983500-6593-459e-a65a-79d210e6ba99,665872296,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102305,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,699ebded-3911-452d-b05d-b0c63848ed05,665872316,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102292,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,6aece3a1-7b33-4a64-b94f-f1b6b7250831,665872321,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102297,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,6c3dd9f9-0a8c-49bb-93fc-8ea0a370d337,665872285,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102287,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,772822c8-e2c3-4f55-abc4-3822fcceda90,665849652,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102416,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine, Lindberg's Cave #15",1965,NA,NA,NA
yes,yes,7a4ac037-9989-418f-9477-8ef6d0f0f9c4,665849648,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102382,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine, Lindberg's Cave #15",1965,NA,NA,NA
yes,yes,7e32f931-cee6-48d8-87db-6a15490b6c55,665872305,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102322,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,80ec4765-404e-41bc-b44c-27e5f4c3307d,665849651,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102385,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine, Lindberg's Cave #15",1965,NA,NA,NA
yes,yes,88d38b86-8a4b-4e51-a865-ee2257f2eec2,665872297,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102314,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,8a13c4d7-f026-4a8a-81ec-3179be8e202d,665872291,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102301,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,8babe37c-6ada-4185-a022-6b397cbea95a,665872283,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102285,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,919608b2-b067-489d-aabf-4dfe4a25dfc0,665872311,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102311,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,92688922-d7cf-4798-9828-c0b9d4c3f8b1,665872314,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102290,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,954cf6a7-fa57-4adc-a160-fc42569ba4d1,665872300,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102317,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,a25da836-33e9-4892-b52c-df09dd790aa1,665872301,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102318,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,a37100a4-d6ae-400d-9f5c-1c01a7205cc9,665872315,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102291,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,a5b231b0-82a9-4d40-81df-e8a45721ca55,665849655,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102419,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine, Lindberg's Cave #15",1965,NA,NA,NA
yes,yes,a7457eb2-95b3-4071-93f0-e8e9809472cc,665872304,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102321,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,b21b2330-0745-438e-b21c-14a461282590,665872322,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102289,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,b2ff9dea-6c16-4852-a5d6-8c114095c452,665849649,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102383,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine, Lindberg's Cave #15",1965,NA,NA,NA
yes,yes,c86e8a41-c1c5-4fbe-b6bb-d3ac77b309ec,665872286,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102288,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,c90c0d86-aa19-4a1d-92ee-84b13714910f,665872302,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102319,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,d1c4c9af-89ff-42b3-a8d3-d1b8e002d89f,665872294,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102303,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,dd60eef5-f855-4cef-80b9-14fba6cd5aa7,665849653,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102417,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine, Lindberg's Cave #15",1965,NA,NA,NA
yes,yes,dfcd46a2-5f83-40aa-9fa3-398d124f2b11,665872319,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102295,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,e04c38b7-06ae-4542-bf85-7fb7c1b27180,665872289,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102300,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,e5bd174d-803c-45b3-a35a-d34ceabc956e,665872282,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102422,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,e6b0a5d6-3b97-43e1-aeb3-a249ec845fd9,665872317,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102293,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,ea9cdbce-e448-465b-b12c-b04d667a1223,665872310,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102310,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,f354ead9-d6dd-4134-bbb7-edc9082a1b7e,665872303,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102320,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,f3d2f8fd-a0cf-4228-8ed5-abe3fc1c2fdc,665872293,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102302,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,f9f63cc0-25a1-466a-9327-c6689da35c39,665872288,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102299,rhinolophus blasii blasii,Rhinolophus blasii blasii,afghanistan,parwan,NA,NA,"Firindjal, lead mine (Lindberg's Cave #15)",1965,NA,NA,NA
yes,yes,38409228-79fb-47db-b1f2-ffc8705dd81b,665869515,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102427,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,zabul,NA,NA,"Qalat, 21 mi SE, Boulan Cave (Lindberg's Cave #50)",1965,NA,NA,NA
yes,yes,46cf623d-4717-4385-94c5-6c084dd6f6ff,665869520,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102429,rhinolophus hipposideros midas,"Rhinolophus hipposideros midas K.Andersen, 1905",afghanistan,zabul,NA,NA,"Qalat, 21 mi SE, Boulan Cave (Lindberg's Cave #50)",1965,NA,NA,NA
yes,yes,7f7135bd-1f5c-4857-a675-ce5a9e8fd113,665869517,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102428,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,zabul,NA,NA,"Qalat, 21 mi SE, Boulan Cave (Lindberg's Cave #50)",1965,NA,NA,NA
yes,yes,85e2da16-0569-4132-9672-b5dcb56d5a06,665869524,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102431,rhinolophus hipposideros midas,"Rhinolophus hipposideros midas K.Andersen, 1905",afghanistan,zabul,NA,NA,"Qalat, 21 mi SE, Boulan Cave (Lindberg's Cave #50)",1965,NA,NA,NA
yes,yes,8a2625e9-d12d-4e89-8c2c-7b088289cf4f,665869522,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102430,rhinolophus hipposideros midas,"Rhinolophus hipposideros midas K.Andersen, 1905",afghanistan,zabul,NA,NA,"Qalat, 21 mi SE, Boulan Cave (Lindberg's Cave #50)",1965,NA,NA,NA
yes,yes,8d319f8b-49ad-4dbd-9880-51d1ae6edbe4,665849647,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,102353,rhinolophus lepidus,"Rhinolophus lepidus Blyth, 1844",afghanistan,zabul,NA,NA,"Qalat, 21 mi SE, Boulan Cave, Lindberg's Cave #50",1965,NA,NA,NA
yes,yes,130c416a-1f93-453a-be4a-3d2d6d2db56a,80032790,858a7761-82a5-47df-8e8a-dbc8806cf424,427a6290-0c65-11dd-84d2-b8a03c50a862,mzlu,mammalia,l958/3276,"rhinolophus lepidus monticola k. andersen, 1905","Rhinolophus lepidus monticola K.Andersen, 1905",afghanistan,NA,NA,NA,"Grotte Taghén Tchinéh, près Ibrahim Khel (Khouguiani)",1958,NA,Cranium,NA
yes,yes,15dfd1c1-164c-4d91-9c2f-cc7d853961c0,80106920,858a7761-82a5-47df-8e8a-dbc8806cf424,427a6290-0c65-11dd-84d2-b8a03c50a862,mzlu,mammalia,l957/3186,"rhinolophus ferrumequinum irani cheesman, 1921","Rhinolophus ferrumequinum irani Cheesman, 1921",afghanistan,NA,NA,NA,"Maimanéh, Grotte Zarmast",NA,NA,Alcohol,NA
yes,yes,23abf8bd-bcea-405b-857b-d67d939bb69e,80106939,858a7761-82a5-47df-8e8a-dbc8806cf424,427a6290-0c65-11dd-84d2-b8a03c50a862,mzlu,mammalia,l959/3186,"rhinolophus ferrumequinum irani cheesman, 1921","Rhinolophus ferrumequinum irani Cheesman, 1921",afghanistan,NA,NA,NA,"Aibak, grotte Kaftar Khanah près Aibak. Alt 1200 m.a.s.l.",1959,NA,Alcohol,NA
yes,yes,24aa24f2-2e58-4162-b13b-3a71e9bb0086,80032792,858a7761-82a5-47df-8e8a-dbc8806cf424,427a6290-0c65-11dd-84d2-b8a03c50a862,mzlu,mammalia,l958/3277,"rhinolophus hipposideros midas k. andersen, 1905","Rhinolophus hipposideros midas K.Andersen, 1905",afghanistan,NA,NA,NA,Grotte Boulan,1958,NA,Cranium,NA
yes,yes,32d98312-3b0b-4734-87ea-9c12e5c0ff57,80106917,858a7761-82a5-47df-8e8a-dbc8806cf424,427a6290-0c65-11dd-84d2-b8a03c50a862,mzlu,mammalia,l957/3184,"rhinolophus ferrumequinum irani cheesman, 1921","Rhinolophus ferrumequinum irani Cheesman, 1921",afghanistan,NA,NA,NA,"Grotte Kham Zindan (Darréh Chakh, Beltchiragh)",1958,NA,Alcohol,NA
yes,yes,453d77b7-8638-4262-b111-81c1a2c86963,80032755,858a7761-82a5-47df-8e8a-dbc8806cf424,427a6290-0c65-11dd-84d2-b8a03c50a862,mzlu,mammalia,l957/3116,"rhinolophus bocharicus kastchenko & akimov, 1917","Rhinolophus bocharicus Kastschenko & Akimov, 1917",afghanistan,NA,NA,NA,"Grotte Zarmast, Loc. A. 173 q",1957,NA,Cranium,NA
yes,yes,49fd69d6-2186-42dc-b8e6-70101bad26f4,80106950,858a7761-82a5-47df-8e8a-dbc8806cf424,427a6290-0c65-11dd-84d2-b8a03c50a862,mzlu,mammalia,l960/3731,"rhinolophus ferrumequinum irani cheesman, 1921","Rhinolophus ferrumequinum irani Cheesman, 1921",afghanistan,NA,NA,NA,Grotte Duhan-Ghar (Tang-Lalande),1960,NA,Alcohol,NA
yes,yes,5f744ffc-bb5e-4f57-9616-863a4deb8bf7,80106927,858a7761-82a5-47df-8e8a-dbc8806cf424,427a6290-0c65-11dd-84d2-b8a03c50a862,mzlu,mammalia,l958/3319,"rhinolophus lepidus monticola k. andersen, 1905","Rhinolophus lepidus monticola K.Andersen, 1905",afghanistan,NA,NA,NA,Grotte Tageh Tehineh,1958,NA,Alcohol,NA
yes,yes,92520734-03ca-4494-8b00-ca8991421f48,1044980495,858a7761-82a5-47df-8e8a-dbc8806cf424,427a6290-0c65-11dd-84d2-b8a03c50a862,mzlu,mammalia,l959/3167,"rhinolophus bocharicus kastchenko & akimov, 1917","Rhinolophus bocharicus Kastschenko & Akimov, 1917",afghanistan,NA,NA,NA,"Aibak, grotte Kaftar Khanah près Aibak. Alt 1200 m.a.s.l.",1957,NA,Cranium,NA
yes,yes,95075cd1-5ac4-4934-9b48-645b1999a9f6,80106923,858a7761-82a5-47df-8e8a-dbc8806cf424,427a6290-0c65-11dd-84d2-b8a03c50a862,mzlu,mammalia,l958/3275,"rhinolophus blasii peters, 1866","Rhinolophus blasii Peters, 1867",afghanistan,NA,NA,NA,"Grotte Pialéh (Nouristan), 65 km NO de Djelalabad",1958,NA,Cranium,NA
