idigbio,gbif,idigbio_uuid,gbif_key,idigbio_recordset,gbif_datasetkey,institutionCode,collectionCode,catalogNumber,idigbio_scientificname,gbif_acceptedScientificName,country,stateProvince,county,municipality,locality,year,habitat,preparations,idigbio_associatedSequences
yes,yes,7fde43cd-6e1b-42b0-8b79-c9618a8246ea,1044026386,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-871,"asellia tridens geoffroy saint-hilaire e., 1813","Asellia tridens (E.Geoffroy, 1813)",algérie,NA,NA,NA,El Goléa,NA,NA,NA,NA
yes,yes,871c8703-3f50-4941-9620-cee99a8c6b22,1268742628,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-749(2),"asellia tridens geoffroy saint-hilaire e., 1813","Asellia tridens (E.Geoffroy, 1813)",algérie,NA,NA,NA,Beni-Abbès,NA,Cavité creusée dans le roc,NA,NA
yes,yes,8dfe999d-2fda-440d-8d1c-347935b86f27,1268742623,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-749(3),"asellia tridens geoffroy saint-hilaire e., 1813","Asellia tridens (E.Geoffroy, 1813)",algérie,NA,NA,NA,Beni-Abbès,NA,Cavité creusée dans le roc,NA,NA
yes,yes,91afc224-281f-42a6-9a59-aef2bd95e5a7,1044026387,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-872,"asellia tridens geoffroy saint-hilaire e., 1813","Asellia tridens (E.Geoffroy, 1813)",algérie,NA,NA,NA,El Goléa,NA,NA,NA,NA
yes,yes,931c8d2a-f5ca-4599-a3c3-be24c65df400,1044026383,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-868,"asellia tridens geoffroy saint-hilaire e., 1813","Asellia tridens (E.Geoffroy, 1813)",algérie,NA,NA,NA,"Hassi Fokra, Béni-Abbès",NA,NA,NA,NA
yes,yes,a4498c6c-e56c-43e0-bed0-06628344bee9,1044026400,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-885,"asellia tridens geoffroy saint-hilaire e., 1813","Asellia tridens (E.Geoffroy, 1813)",algérie,NA,NA,NA,Béni-Abbès,NA,Oasis,NA,NA
yes,yes,aa7edf3a-766c-428f-9a44-557664e58c70,1044006401,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1951-1058,"asellia tridens geoffroy saint-hilaire e., 1813","Asellia tridens (E.Geoffroy, 1813)",algérie,NA,NA,NA,Béni-Abbès,NA,NA,NA,NA
yes,yes,bdf69a61-be56-4176-b003-390050674c7b,1044023008,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1983-503,"asellia tridens geoffroy saint-hilaire e., 1813","Asellia tridens (E.Geoffroy, 1813)",algérie,NA,NA,NA,"Djanet,Tassili N'Ajer",NA,NA,NA,NA
yes,yes,c6c56f8d-c309-4c76-b076-87a918b76487,1268742629,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-845b,"asellia tridens geoffroy saint-hilaire e., 1813","Asellia tridens (E.Geoffroy, 1813)",algérie,NA,NA,NA,Sahara touareg,NA,NA,NA,NA
yes,yes,ed0c1056-2ac3-4052-83b9-bf2a3344aee1,1268742627,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-749(1),"asellia tridens geoffroy saint-hilaire e., 1813","Asellia tridens (E.Geoffroy, 1813)",algérie,NA,NA,NA,Beni-Abbès,NA,Cavité creusée dans le roc,NA,NA
yes,yes,0910f171-1404-4f59-9681-282a9c254135,1320930635,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111874,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Skull; Remainder in Fluid,NA
yes,yes,0999fc1b-f531-42b5-ab4d-ef22e624827f,1317787012,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111885,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,13df99ad-0c8b-4d85-8872-ed8eee16acf6,1319069560,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111881,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Skull; Remainder in Fluid,NA
yes,yes,1afc84f7-e210-43e6-9e0a-6b5b2bfab1fe,1322721716,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111887,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,625ee202-4f4d-4045-9093-92c74f03c1d9,1320792828,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111890,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,664eb03e-05a5-47b3-b3de-884e76fd3011,1319695129,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111875,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,754744e1-3630-49cf-bfbe-86aba1ce80a2,1317383023,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111879,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,8c397578-c953-4eaa-9a59-30d606301df0,1319102505,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111873,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
yes,yes,935c7a18-39af-4ccf-9cfb-40ad7d725ad0,1321521953,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111880,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Skull; Remainder in Fluid,NA
yes,yes,a39ac40e-1bee-41d6-a7a9-5e23d5379455,1317253169,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,111892,hipposideros ater nicobarulae,"Hipposideros nicobarulae Miller, 1902",andaman and nicobar is,NA,NA,NA,Little Nicobar,1901,NA,Fluid,NA
