idigbio,gbif,idigbio_uuid,gbif_key,idigbio_recordset,gbif_datasetkey,institutionCode,collectionCode,catalogNumber,idigbio_scientificname,gbif_acceptedScientificName,country,stateProvince,county,municipality,locality,year,habitat,preparations,idigbio_associatedSequences
yes,yes,4b44948c-2d0b-4ea9-b03c-4c60602aa0b7,1268741384,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1902-502c,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Genji Coromandel,NA,NA,NA,NA
yes,yes,4b82ed20-155e-473d-a5de-2600c0008e5e,1044025222,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-1390,"rhinopoma microphyllum microphyllum brünnich, 1782",Rhinopoma microphyllum microphyllum,inde,NA,NA,NA,Fathepur Sikri,NA,NA,NA,NA
yes,yes,5d465986-3d06-4545-9090-bf4b421a264b,1268741356,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1902-502i,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Genji Coromandel,NA,NA,NA,NA
yes,yes,5de29cc1-7118-45e9-8423-18bacc329d7f,1268741360,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1902-502d,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Genji Coromandel,NA,NA,NA,NA
yes,yes,623b6c66-f163-4a15-aaa2-7ac22b699c5d,1044025224,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-1393,"rhinopoma microphyllum microphyllum brünnich, 1782",Rhinopoma microphyllum microphyllum,inde,NA,NA,NA,Fathepur Sikri,NA,NA,NA,NA
yes,yes,6473af9f-5b67-4b47-a7d4-d10dfb14d16f,1268741364,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1902-502b,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Genji Coromandel,NA,NA,NA,NA
yes,yes,6bf4261e-f493-41b5-b5cc-522d4aa982dd,1268741344,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1902-502g,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Genji Coromandel,NA,NA,NA,NA
yes,yes,75b7dc15-9de6-4a71-a747-f030594192c0,1268741334,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1902-502l,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Genji Coromandel,NA,NA,NA,NA
yes,yes,7af0eb52-26f3-48fa-b33a-b22a83058caf,1044025221,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-1391,"rhinopoma microphyllum brünnich, 1782","Rhinopoma microphyllum (Brünnich, 1782)",inde,NA,NA,NA,Sanchi,NA,NA,NA,NA
yes,yes,95cd66cc-10a8-4ea2-8cf2-fe7f580f231b,1268741388,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1902-502h,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Genji Coromandel,NA,NA,NA,NA
yes,yes,a8eded4c-d788-4fb1-9759-51b5a3c8dbe4,1268742227,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1962-343b,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Vijanagar,NA,NA,NA,NA
yes,yes,ab76747f-55bf-4f38-b2d4-056b987489e2,1268741374,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1902-502k,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Genji Coromandel,NA,NA,NA,NA
yes,yes,b002b1a7-930c-4857-a6f3-d0234213e27d,1268741376,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1902-502e,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Genji Coromandel,NA,NA,NA,NA
yes,yes,bb6b7ffe-d85c-433a-a0b5-6da49e4a9493,1268742224,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1962-343a,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Vijanagar,NA,NA,NA,NA
yes,yes,c844516f-873f-4572-aba0-5a9601cc6200,1268741342,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1902-502a,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Genji Coromandel,1901,NA,NA,NA
yes,yes,c8d8857f-d29d-41bc-ba7d-a038ba6ec434,1044025218,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-1387,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Badami,NA,NA,NA,NA
yes,yes,c934d7ee-12f2-4e4b-a5a1-ec9c36a1d7c1,1044025217,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-1386,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Badami,NA,NA,NA,NA
yes,yes,cb4ab9c4-d40d-4c7f-b0b1-db39ed8c6982,1044025219,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-1388,"rhinopoma hardwickei gray, 1831","Rhinopoma hardwickii Gray, 1831",inde,NA,NA,NA,Hampi,NA,NA,NA,NA
yes,yes,d0b17928-16e5-4172-abb0-29d1f3026357,1044025669,cd46dc32-5e36-414b-a8d7-dea9df1f9106,3959ee49-7678-4a88-9049-5dfc55ccebf3,mnhn,zm,mo-1985-1964,"rhinopoma microphyllum brünnich, 1782","Rhinopoma microphyllum (Brünnich, 1782)",inde,NA,NA,NA,Ozcha,NA,NA,NA,NA
yes,yes,82af3670-9ea3-4805-8999-3cb0f0af711e,1321349137,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,277247,rhinopoma microphyllum kinneari,"Rhinopoma microphyllum kinneari Wroughton, 1912",india,delhi,NA,NA,"New Delhi, Qutib Minar",1944,NA,Fluid,NA
yes,yes,9ad2e974-722e-4e54-8d84-ca4037cc462e,1320851210,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,277249,rhinopoma microphyllum kinneari,"Rhinopoma microphyllum kinneari Wroughton, 1912",india,delhi,NA,NA,"New Delhi, Qutib Minar",1944,NA,Fluid,NA
yes,yes,f0685725-8e6f-41b2-8193-97a32d988dbb,1320377300,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,277248,rhinopoma microphyllum kinneari,"Rhinopoma microphyllum kinneari Wroughton, 1912",india,delhi,NA,NA,"New Delhi, Qutib Minar",1944,NA,Fluid,NA
yes,yes,1c0265e7-1ea6-40fc-9a01-f21bec69e015,2564822058,a2352be4-1126-4504-ac86-c36234f123fa,0b33986b-9b62-451e-ba7a-9c2e777e5580,uconn,mammals,10690,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,guna,NA,Garha,1966,NA,skin only | skin only,NA
yes,yes,37085263-009e-48bf-b6b3-adbc969420ea,2564822382,a2352be4-1126-4504-ac86-c36234f123fa,0b33986b-9b62-451e-ba7a-9c2e777e5580,uconn,mammals,10819,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,guna,NA,Garha,1966,NA,skin and skull | skin and skull,NA
yes,yes,40d1a9ec-5c49-4183-af8e-a443965566fc,675807711,79dfdec6-3e24-489c-a7ce-85dcc52bc3f9,b6015b60-6f96-43a9-88e5-2f41854e8f07,tcwc,mammals,18518,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,NA,NA,Garha,1966,NA,skin | skull,NA
yes,yes,5de90c62-3b20-4d2b-951a-a33e7a093a07,675807705,79dfdec6-3e24-489c-a7ce-85dcc52bc3f9,b6015b60-6f96-43a9-88e5-2f41854e8f07,tcwc,mammals,18516,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,NA,NA,Garha,1966,NA,skin | skull,NA
yes,yes,6c07366b-fde8-4d17-8800-b282d958e4cd,675807708,79dfdec6-3e24-489c-a7ce-85dcc52bc3f9,b6015b60-6f96-43a9-88e5-2f41854e8f07,tcwc,mammals,18517,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,NA,NA,Garha,1966,NA,skin | skull,NA
yes,yes,722bc722-0efc-4ca1-941d-f87adfc97c00,675807701,79dfdec6-3e24-489c-a7ce-85dcc52bc3f9,b6015b60-6f96-43a9-88e5-2f41854e8f07,tcwc,mammals,18515,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,NA,NA,Garha,1966,NA,skin | skull,NA
yes,yes,9a263edd-014c-4cf6-8c80-c7d19767795b,2564822135,a2352be4-1126-4504-ac86-c36234f123fa,0b33986b-9b62-451e-ba7a-9c2e777e5580,uconn,mammals,10817,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,guna,NA,Garha,1966,NA,skin and skull | skin and skull,NA
yes,yes,b3326f32-d936-4bb3-9a49-923869d82a6d,675807714,79dfdec6-3e24-489c-a7ce-85dcc52bc3f9,b6015b60-6f96-43a9-88e5-2f41854e8f07,tcwc,mammals,18519,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,NA,NA,Garha,1966,NA,skin | skull,NA
yes,yes,c32a2f45-d7f6-48cc-b431-06d47498aa05,675807718,79dfdec6-3e24-489c-a7ce-85dcc52bc3f9,b6015b60-6f96-43a9-88e5-2f41854e8f07,tcwc,mammals,18520,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,NA,NA,Garha,1966,NA,skin | skull,NA
yes,yes,e4cbd361-2fbf-48ca-a132-125c3867feaa,675807722,79dfdec6-3e24-489c-a7ce-85dcc52bc3f9,b6015b60-6f96-43a9-88e5-2f41854e8f07,tcwc,mammals,18521,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,NA,NA,Garha,1966,NA,skin | skull,NA
yes,yes,edaaad46-6be8-4ec7-9532-9b38eff0aedb,2564823180,a2352be4-1126-4504-ac86-c36234f123fa,0b33986b-9b62-451e-ba7a-9c2e777e5580,uconn,mammals,10818,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,guna,NA,Garha,1966,NA,skin and skull | skin and skull,NA
yes,yes,ef362589-a920-4b70-aa5b-6e843cb3efa1,2564823106,a2352be4-1126-4504-ac86-c36234f123fa,0b33986b-9b62-451e-ba7a-9c2e777e5580,uconn,mammals,10820,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,madhya pradesh,guna,NA,Garha,1966,NA,skin and skull | skin and skull,NA
yes,yes,2f53262d-7ff5-45c4-8bda-68938817cb12,1211781216,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,104596,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,tamil nadu,NA,NA,"Madurai, Keelakuyikudi, 8 km SE of Madurai  Kamaraj University",1995,NA,skull; skeleton,NA
yes,yes,3de3976d-1be5-41b4-a49a-3245c97039b1,1211781233,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,104589,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,tamil nadu,NA,NA,"Madurai, Keelakuyikudi, 8 km SE of Madurai  Kamaraj University",1995,NA,whole; wet,NA
yes,yes,a5bb2685-bccd-41fa-a6c5-e99f92e5c743,1211781214,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,104593,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,tamil nadu,NA,NA,"Madurai, Keelakuyikudi, 8 km SE of Madurai  Kamaraj University",1995,NA,skin; skull; skeleton,NA
yes,yes,d6d4575e-0524-4e54-bc04-6a39f69d2b88,1211781226,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,104600,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,tamil nadu,NA,NA,"Madurai, Keelakuyikudi, 8 km SE of Madurai  Kamaraj University",1995,NA,skin; skull; skeleton,NA
yes,yes,d989a5f2-eef3-4d49-9bba-41c975514b6d,1211781196,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,104588,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,tamil nadu,NA,NA,"Madurai, Keelakuyikudi, 8 km SE of Madurai  Kamaraj University",1995,NA,whole; wet,NA
yes,yes,f5936cb2-54ef-4b76-8451-a0f10bb1b61c,1211781223,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,104595,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,tamil nadu,NA,NA,"Madurai, Keelakuyikudi, 8 km SE of Madurai  Kamaraj University",1995,NA,skin; skull; skeleton,NA
yes,yes,fffe5ce7-ad12-4ce6-92aa-12f8e6be136c,1211781224,ec359278-df8e-4766-a1d3-4b55fd822704,c5c4a23e-2035-4416-ab64-032d6df52ddb,rom,mammals,104597,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,tamil nadu,NA,NA,"Madurai, Keelakuyikudi, 8 km SE of Madurai  Kamaraj University",1995,NA,skull; skeleton,NA
yes,yes,30004801-1ffe-4b90-b861-defd6caf3b1c,859434140,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-208125,rhinopoma hardwickei hardwickei,Rhinopoma hardwickii hardwickii,india,uttar pradesh,fatehpur sikri,NA,(near Agra),1963,NA,"Fluid, Whole Body, With Skin",NA
yes,yes,d9e7bf73-b993-4bc6-9056-014e230a759b,859434145,cb790bee-26da-40ed-94e0-d179618f9bd4,96ca66b4-f762-11e1-a439-00145eb45e9a,amnh,mammals,m-208126,rhinopoma hardwickei hardwickei,Rhinopoma hardwickii hardwickii,india,uttar pradesh,fatehpur sikri,NA,(near Agra),1963,NA,"Fluid, Skull, Body with Skull Removed, Cranium and Mandible, With Skin, Not Mounted",NA
yes,yes,ba070890-465d-45e8-8d92-8d9143b542ee,1145740651,fcbcb214-cd62-4453-af56-b4b49161a261,0daed095-478a-4af6-abf5-18acb790fbb2,mvz,mammal specimens,mvz:mamm:167712,rhinopoma hardwickei hardwickei,Rhinopoma hardwickii hardwickii,india,NA,NA,NA,Guana,1818,NA,whole organism (ethanol),NA
yes,yes,bdb05c4d-fc9d-48b1-8be3-468e4c3a6281,675814494,79dfdec6-3e24-489c-a7ce-85dcc52bc3f9,b6015b60-6f96-43a9-88e5-2f41854e8f07,tcwc,mammals,20908,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Thammalabylu, Rajampeta Range",1923,NA,skin | skull,NA
NA,yes,NA,1919814563,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1980.409,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Sikanora Monument, Nr. Agra.",1980,NA,NA,NA
NA,yes,NA,1919763525,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1978.956,NA,"Rhinopoma microphyllum kinneari Wroughton, 1912",india,NA,NA,NA,"India | Madhya Pradesh ? | Either Mandu Caves, Madhya Pradesh,  or Nalnalna fort, 100 miles W of Chikalda fort, at N boundary of  Maharashtra and S boundary of Madhya Pradesh",1977,NA,NA,NA
NA,yes,NA,1919785451,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1911.12.11.1,NA,"Rhinopoma microphyllum (Brünnich, 1782)",india,NA,NA,NA,"Bhuj, Cutch 400ft /",1911,NA,NA,NA
NA,yes,NA,1919763533,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1978.956,NA,"Rhinopoma microphyllum kinneari Wroughton, 1912",india,NA,NA,NA,"India | Madhya Pradesh ? | Either Mandu Caves, Madhya Pradesh,  or Nalnalna fort, 100 miles W of Chikalda fort, at N boundary of  Maharashtra and S boundary of Madhya Pradesh",NA,NA,NA,NA
NA,yes,NA,1919765772,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1979.926,NA,"Rhinopoma microphyllum kinneari Wroughton, 1912",india,NA,NA,NA,"India | Agra | Fatepur Shikri, some 40 m from  Agra, near Delhi",NA,NA,NA,NA
NA,yes,NA,1919765847,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1979.926,NA,"Rhinopoma microphyllum kinneari Wroughton, 1912",india,NA,NA,NA,"India | Agra | Fatepur Shikri, some 40 m from  Agra, near Delhi",NA,NA,NA,NA
NA,yes,NA,1919765856,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1979.928,NA,Rhinopoma hardwickii hardwickii,india,NA,NA,NA,"India | Agra | Fatepur Shikri, some 40 m from  Agra, near Delhi",NA,NA,NA,NA
NA,yes,NA,1919765886,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1979.928,NA,Rhinopoma hardwickii hardwickii,india,NA,NA,NA,"India | Agra | Fatepur Shikri, some 40 m from  Agra, near Delhi",NA,NA,NA,NA
NA,yes,NA,1919786429,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,gmcm 1e,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,/,NA,NA,NA,NA
NA,yes,NA,1919797729,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1860.3.19.133,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,Allahabad.,NA,NA,NA,NA
NA,yes,NA,1919803686,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1912.10.4.37,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Bhuj, Cutch.",NA,NA,NA,NA
NA,yes,NA,1919803716,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1912.10.4.36,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Palni Hills, S. India.",NA,NA,NA,NA
NA,yes,NA,1919803760,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1912.10.4.34,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Bhuj, Cutch.",NA,NA,NA,NA
NA,yes,NA,1919803763,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1912.10.4.35,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Bhuj, Cutch.",NA,NA,NA,NA
NA,yes,NA,1919806086,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1923.11.3.10,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Amb, Salt Range, Punjab.",NA,NA,NA,NA
NA,yes,NA,1919806146,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1923.11.3.9,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Amb, Salt Range, Punjab.",NA,NA,NA,NA
NA,yes,NA,1919806168,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1923.11.3.21,NA,"Rhinopoma microphyllum (Brünnich, 1782)",india,NA,NA,NA,"Amb, Salt Range, Punjab.",NA,NA,NA,NA
NA,yes,NA,1919806205,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1923.11.3.8,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Amb, Salt Range, Punjab.",NA,NA,NA,NA
NA,yes,NA,1919806218,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1923.11.3.7,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Amb, Salt Range, Punjab.",NA,NA,NA,NA
NA,yes,NA,1919806289,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1923.11.3.12,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Rohtas, Salt Range, Punjab.",NA,NA,NA,NA
NA,yes,NA,1919806534,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1925.10.1.5,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,Ara.,NA,NA,NA,NA
NA,yes,NA,1919806554,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1925.10.1.6,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Palni Hills, S. India.",NA,NA,NA,NA
NA,yes,NA,1919806706,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1926.9.2.4,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,Ara.,NA,NA,NA,NA
NA,yes,NA,1919807333,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1930.5.24.108,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Koduru, Ballapalli.",NA,NA,NA,NA
NA,yes,NA,1919807339,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1930.5.24.106,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Koduru, Ballapalli.",NA,NA,NA,NA
NA,yes,NA,1919807442,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1930.5.24.107,NA,"Rhinopoma hardwickii Gray, 1831",india,NA,NA,NA,"Palni Hills, S. India.",NA,NA,NA,NA
NA,yes,NA,1919814538,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1980.411,NA,"Rhinopoma microphyllum (Brünnich, 1782)",india,NA,NA,NA,Fort of Agra.,NA,NA,NA,NA
NA,yes,NA,1919784431,NA,7e380070-f762-11e1-a439-00145eb45e9a,nhmuk,zoo,1900.8.2.17,NA,"Rhinopoma microphyllum (Brünnich, 1782)",indonesia,NA,NA,NA,"Belighe, near Lake Toba, N.W.Sumatra  /",NA,NA,NA,NA
yes,yes,0b382445-bf79-4f88-a797-c6cca5f1af69,1318740414,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,369538,rhinopoma microphyllum,"Rhinopoma microphyllum (Brünnich, 1782)",iran,fars,NA,NA,"Estahbanat, 8 Km W",1965,NA,Skin; Skull,NA
yes,yes,19b97ca0-1a2b-4ce7-8f43-737e6d3e4e9b,1322939079,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,350129,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,fars,NA,NA,"Kazerun, 10 Km SE",1963,Cave,Skin; Skull,NA
yes,yes,35f517dc-4d56-4a99-8b89-2d8991241c0f,1318581018,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,350137,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,fars,NA,NA,"Kazerun, 10 Km SE",1963,Cave,Skin; Skull,NA
yes,yes,5660eaa6-0e96-4477-a945-c4c1b71f8e82,1320312318,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,369540,rhinopoma microphyllum,"Rhinopoma microphyllum (Brünnich, 1782)",iran,fars,NA,NA,"Dareb, 11 Km NW",1965,NA,Skin; Skull,NA
yes,yes,57a16048-ef2d-4c6e-82c2-61142e60e98b,1321173388,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,369541,rhinopoma microphyllum,"Rhinopoma microphyllum (Brünnich, 1782)",iran,fars,NA,NA,"Mansurabad, 2 Km SE",1965,NA,Skin; Skull,NA
yes,yes,6e43d34c-3291-4e1c-b19c-de00ed2a77d1,1322223581,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,369539,rhinopoma microphyllum,"Rhinopoma microphyllum (Brünnich, 1782)",iran,fars,NA,NA,"Dareb, 11 Km NW",1965,NA,Skin; Skull,NA
yes,yes,82e1a4b2-ad1e-4846-893f-b342546a7dc0,1320040362,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,350130,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,fars,NA,NA,"Kazerun, 10 Km SE",1963,NA,Skin; Skull,NA
yes,yes,8f5ed4b0-d050-4776-a329-c7ad5f6c5d40,1318481535,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,821cc27a-e3bb-4bc5-ac34-89ada245069d,usnm,mammals,350118,rhinopoma muscatellum,"Rhinopoma muscatellum Thomas, 1903",iran,fars,NA,NA,"Kazerun, 10 Km SE",1963,NA,Skin; Skull,NA
yes,yes,b27f4340-872e-42f6-9eaf-1086a1d01939,665850153,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,111051,rhinopoma muscatellum muscatellum,Rhinopoma muscatellum muscatellum,iran,fars,NA,NA,"Ahmad Mahmoudi, 1 mi NW",1968,NA,NA,NA
yes,yes,ba83de93-5b6e-4b10-a11b-d25cfcb576c0,665850156,9e046dad-2b23-4f95-8eaf-c0346de2556e,41fc5c40-5e81-496f-9733-6b5681b3b7a5,fmnh,mammals,111054,rhinopoma hardwickii,"Rhinopoma hardwickii Gray, 1831",iran,fars,NA,NA,"Ahmad Mahmoudi, 1 mi NW",1968,NA,NA,NA
